Country,Year,Status,Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling
Samoa,2004,Developing,71.4,162.0,0,3.62,310.6117683,54.0,0,0.6890000000000001,0,26.0,4.45,55.0,0.1,23.5133814,17.8781,0.2,0.2,0.665,12.4
Samoa,2003,Developing,79.0,169.0,0,4.17,24.99717134,83.0,0,0.682,0,82.0,4.71,83.0,0.1,19.729417,17.7662,0.2,0.2,0.659,12.3
Samoa,2002,Developing,76.0,174.0,0,3.3,208.1688437,86.0,0,0.674,0,85.0,5.1,86.0,0.1,16.3141727,17.6582,0.2,0.2,0.653,12.1
Samoa,2001,Developing,75.0,175.0,0,3.43,199.4118322,89.0,0,0.665,0,83.0,5.16,85.0,0.1,15.5547451,17.5566,0.2,0.2,0.645,12.0
Samoa,2000,Developing,72.0,18.0,0,3.0,21.2543002,89.0,0,0.6559999999999999,0,94.0,5.31,95.0,0.1,15.468923000000002,17.461000000000002,0.2,0.2,0.64,12.1
San Marino,2013,Developing,,,0,0.01,0.0,69.0,0,,0,69.0,6.5,69.0,0.1,,,,,,15.1
Sao Tome and Principe,2015,Developing,67.5,19.0,0,,0.0,96.0,0,0.39,0,96.0,,96.0,0.2,1.62463963,1.95553,5.5,5.3,0.565,11.2
Sao Tome and Principe,2014,Developing,67.3,191.0,0,0.01,225.7307751,95.0,0,0.31,0,95.0,8.35,95.0,0.2,1.821878734,1.91266,5.6,5.4,0.562,11.1
Sao Tome and Principe,2013,Developing,67.1,192.0,0,0.01,200.6600988,97.0,0,0.293,0,97.0,9.76,97.0,0.2,1.619532678,1.8745,5.7,5.5,0.559,11.0
Sao Tome and Principe,2012,Developing,66.9,194.0,0,0.01,8.198047581,96.0,0,0.285,0,96.0,8.6,96.0,0.5,1.38949959,1.82889,5.9,5.7,0.553,10.8
Sao Tome and Principe,2011,Developing,66.6,198.0,0,5.69,7.495401346,96.0,0,0.277,0,96.0,5.44,96.0,0.5,1.34326189,1.788,6.0,5.9,0.546,10.6
Sao Tome and Principe,2010,Developing,66.2,24.0,0,5.58,63.04032682,98.0,0,0.269,0,98.0,5.24,98.0,0.5,1.1297549610000002,1.7477600000000002,6.1,6.0,0.542,10.6
Sao Tome and Principe,2009,Developing,65.8,21.0,0,4.13,11.13608747,98.0,0,0.262,0,99.0,6.65,98.0,0.9,1.9957146,1.7813,6.3,6.2,0.533,10.1
Sao Tome and Principe,2008,Developing,65.4,215.0,0,4.36,62.8565863,99.0,0,0.254,0,99.0,5.66,99.0,0.9,1.12646212,1.6691300000000002,6.5,6.4,0.531,10.4
Sao Tome and Principe,2007,Developing,65.1,217.0,0,4.14,49.93698173,87.0,0,0.247,0,98.0,7.44,97.0,1.2,8.94927988,1.6311,6.7,6.6,0.527,10.3
Sao Tome and Principe,2006,Developing,64.7,22.0,0,5.46,47.08931143,75.0,0,0.24,0,97.0,7.84,97.0,1.2,8.4389447,1.59328,6.9,6.8,0.521,10.2
Sao Tome and Principe,2005,Developing,64.3,222.0,0,5.27,10.8139134,96.0,0,0.2339999999999999,0,97.0,1.4,97.0,1.6,8.186157,1.5563,7.0,7.0,0.514,10.0
Sao Tome and Principe,2004,Developing,63.8,224.0,0,5.78,9.013493879,7.0,0,0.228,0,99.0,9.94,96.0,1.6,6.93345683,1.5196900000000002,7.2,7.2,0.509,9.8
Sao Tome and Principe,2003,Developing,63.4,225.0,0,6.54,86.42744056,43.0,0,0.222,0,94.0,11.12,94.0,1.6,6.493421530000001,1.48372,7.4,7.4,0.504,9.7
Sao Tome and Principe,2002,Developing,63.1,226.0,0,5.8,50.80181435,,0,0.217,0,92.0,1.21,92.0,1.4,5.558185377999999,1.44889,7.6,7.6,0.501,9.6
Sao Tome and Principe,2001,Developing,62.8,225.0,0,5.02,3.841228575,,0,0.211,0,9.0,1.28,92.0,1.5,5.1216381,1.41622,7.8,7.8,0.497,9.4
Sao Tome and Principe,2000,Developing,62.6,224.0,0,5.07,0.0,,0,0.27,0,87.0,8.86,82.0,1.5,,1.3866,8.0,8.1,0.488,9.3
Saudi Arabia,2015,Developing,74.5,88.0,7,,0.0,98.0,219,0.682,8,97.0,,98.0,0.1,27.3286172,,7.8,7.6,0.845,16.1
Saudi Arabia,2014,Developing,74.4,88.0,7,0.09,2017.643131,98.0,154,0.6729999999999999,9,98.0,4.68,98.0,0.1,24.575434,,7.7,7.5,0.841,15.8
Saudi Arabia,2013,Developing,74.3,89.0,8,0.09,2047.113102,98.0,1164,0.664,9,98.0,4.25,98.0,0.1,24.93438614,,7.6,7.5,0.83,15.2
Saudi Arabia,2012,Developing,74.1,9.0,8,0.09,196.3808305,98.0,294,0.6559999999999999,9,98.0,3.86,98.0,0.1,25.339462,,7.5,7.4,0.818,14.5
Saudi Arabia,2011,Developing,73.9,92.0,8,0.09,173.5755595,98.0,362,0.647,9,98.0,3.57,98.0,0.1,23.7774739,,7.4,7.4,0.804,13.9
Saudi Arabia,2010,Developing,73.7,94.0,8,0.09,1197.946328,98.0,334,0.639,9,98.0,3.49,98.0,0.1,19.25958726,,7.3,7.4,0.792,13.3
Saudi Arabia,2009,Developing,73.4,97.0,8,0.09,117.9227998,98.0,82,0.631,10,98.0,4.9,98.0,0.1,16.942931,,7.3,7.3,0.787,13.0
Saudi Arabia,2008,Developing,73.3,98.0,9,0.09,15.50666857,98.0,158,0.624,10,98.0,2.87,98.0,0.1,23.783234,,7.2,7.3,0.779,12.8
Saudi Arabia,2007,Developing,73.2,99.0,9,0.1,1307.89002,96.0,4648,0.616,10,96.0,3.49,96.0,0.1,16.4721665,,7.2,7.3,0.773,12.7
Saudi Arabia,2006,Developing,73.2,1.0,9,0.08,1395.454965,96.0,807,0.6900000000000001,10,96.0,3.55,96.0,0.1,15.33466994,,7.2,7.3,0.767,12.5
Saudi Arabia,2005,Developing,73.1,11.0,9,0.05,1117.048134,97.0,373,0.6200000000000001,10,96.0,3.42,96.0,0.1,13.73982945,,7.2,7.3,0.761,12.4
Saudi Arabia,2004,Developing,73.1,12.0,9,0.06,816.4795082,96.0,1880,0.594,11,96.0,3.58,96.0,0.1,11.1388746,,7.2,7.3,0.754,12.3
Saudi Arabia,2003,Developing,73.0,13.0,9,0.05,832.3688708,95.0,1208,0.585,11,95.0,4.2,95.0,0.1,95.67458285,,7.2,7.3,0.747,12.2
Saudi Arabia,2002,Developing,72.9,15.0,10,0.05,688.0972667,97.0,311,0.5770000000000001,11,95.0,4.28,95.0,0.1,86.55311531,,7.3,7.3,0.745,12.1
Saudi Arabia,2001,Developing,72.8,17.0,10,0.05,710.4952397,95.0,155,0.569,12,97.0,4.49,97.0,0.1,86.434944,,7.3,7.3,0.742,12.0
Saudi Arabia,2000,Developing,72.6,11.0,10,0.05,782.1799815,93.0,0,0.562,12,95.0,4.24,95.0,0.1,91.26954277000002,,7.3,7.4,0.737,11.8
Senegal,2015,Developing,66.7,188.0,19,,0.0,89.0,58,0.243,26,85.0,,89.0,0.3,98.7256145,14.976994,9.5,9.3,0.491,9.5
Senegal,2014,Developing,66.4,192.0,19,0.26,12.80528533,89.0,32,0.238,27,85.0,4.66,89.0,0.3,15.2443873,14.546111,9.7,9.5,0.483,9.1
Senegal,2013,Developing,66.0,196.0,20,0.26,11.8385319,92.0,17,0.2319999999999999,28,89.0,4.51,92.0,0.3,14.8912351,14.1232,9.9,9.7,0.474,8.7
Senegal,2012,Developing,65.6,2.0,20,0.28,10.20659464,91.0,46,0.227,29,83.0,4.31,91.0,0.4,13.64518,13.735130000000002,1.0,9.9,0.463,8.3
Senegal,2011,Developing,64.9,26.0,20,0.32,1.431051664,92.0,18,0.222,31,89.0,4.42,92.0,0.4,18.25321,13.391,1.2,1.1,0.455,7.9
Senegal,2010,Developing,64.3,212.0,21,0.28,1.020071763,89.0,428,0.217,32,76.0,4.62,89.0,0.4,11.631377,12.916229,1.4,1.3,0.449,7.7
Senegal,2009,Developing,63.5,219.0,21,0.3,1.177477677,86.0,999,0.212,33,83.0,4.81,86.0,0.5,12.566464,12.559170000000002,1.6,1.5,0.444,7.5
Senegal,2008,Developing,62.8,225.0,22,0.28,1.08833088,88.0,6,0.2799999999999999,34,87.0,4.94,88.0,0.6,11.33678,12.23957,1.8,1.7,0.435,7.1
Senegal,2007,Developing,62.1,23.0,22,0.32,8.309152927,94.0,11,0.2299999999999999,36,93.0,4.72,94.0,0.7,95.3978522,11.873557,11.0,1.9,0.425,6.8
Senegal,2006,Developing,61.3,236.0,23,0.34,10.43022617,89.0,3,0.1989999999999999,38,89.0,5.44,89.0,0.7,89.838296,11.556763,11.2,11.1,0.422,6.6
Senegal,2005,Developing,65.0,242.0,23,0.33,96.03725103,84.0,0,0.195,40,84.0,5.35,84.0,0.7,77.38698713000001,11.251266,11.4,11.3,0.415,6.4
Senegal,2004,Developing,59.7,247.0,24,0.35,66.02236299,54.0,31,0.191,42,87.0,5.68,87.0,0.7,73.35818110000001,19.55944,11.6,11.5,0.408,6.2
Senegal,2003,Developing,59.0,251.0,25,0.33,62.21977893,,1519,0.187,44,73.0,5.4,73.0,0.7,64.27663113,16.799,11.8,11.7,0.401,5.9
Senegal,2002,Developing,58.4,252.0,25,0.36,49.73511396,,18184,0.183,47,6.0,5.6,6.0,0.7,51.326227,13.968610000000002,12.0,11.9,0.397,5.7
Senegal,2001,Developing,57.9,251.0,26,0.34,6.064221202,,24789,0.179,49,49.0,4.98,52.0,0.6,48.1287397,11.344970000000002,12.1,12.1,0.381,5.4
Senegal,2000,Developing,57.5,25.0,27,0.29,5.397368532,,5839,0.175,50,49.0,4.63,52.0,0.5,47.345338,98.8452,12.3,12.3,0.378,5.2
Serbia,2015,Developing,75.6,121.0,1,,0.0,94.0,383,0.6000000000000001,1,95.0,,95.0,0.1,52.37255334,79.5383,2.0,2.0,0.775,14.4
Serbia,2014,Developing,75.4,123.0,1,9.09,8.617208431,92.0,37,0.594,1,93.0,1.37,93.0,0.1,62.173221,71.3576,2.1,2.1,0.771,14.3
Serbia,2013,Developing,75.3,122.0,1,9.16,880.6403367,91.0,1,0.589,1,97.0,1.12,95.0,0.1,63.53826383,71.64132000000001,2.1,2.1,0.766,14.1
Serbia,2012,Developing,74.9,126.0,1,9.38,742.5109709,97.0,0,0.583,1,93.0,9.89,91.0,0.1,56.593824000000005,71.99770000000001,2.1,2.1,0.767,14.0
Serbia,2011,Developing,74.6,127.0,1,9.56,915.3190791,94.0,370,0.5770000000000001,1,94.0,9.72,94.0,0.1,64.23291782999999,72.3499,2.2,2.2,0.757,13.5
Serbia,2010,Developing,74.4,128.0,1,9.65,774.4396617,89.0,20,0.5700000000000001,1,91.0,1.9,91.0,0.1,54.11877440000001,72.91436,2.2,2.3,0.755,13.6
Serbia,2009,Developing,74.1,131.0,1,9.85,820.8109098,93.0,1,0.564,1,97.0,9.9,95.0,0.1,58.213539700000005,73.287,2.3,2.3,0.754,13.6
Serbia,2008,Developing,74.0,132.0,1,9.54,96.33237912,93.0,2,0.5579999999999999,1,95.0,1.5,95.0,0.1,67.1773913,73.5222,2.3,2.4,0.749,13.5
Serbia,2007,Developing,73.8,132.0,1,9.3,772.8700353,99.0,201,0.551,1,93.0,1.2,94.0,0.1,54.58121718,73.81579,2.4,2.4,0.743,13.5
Serbia,2006,Developing,73.6,133.0,1,8.58,541.8243468,93.0,2,0.545,1,97.0,8.99,92.0,0.1,41.29758741,74.11569,2.5,2.5,0.739,13.4
Serbia,2005,Developing,73.0,135.0,1,9.6,503.1115947,65.0,2,0.539,1,98.0,8.7,98.0,0.1,35.281318,74.4769,2.5,2.6,0.73,13.2
Serbia,2004,Developing,73.0,134.0,1,7.42,462.7076756,89.0,11,0.533,1,96.0,8.24,88.0,0.1,33.31228766,74.63157000000001,2.6,2.6,0.72,13.1
Serbia,2003,Developing,73.0,134.0,1,7.25,389.7515212,,15,0.528,1,89.0,8.13,89.0,0.1,28.3249652,74.8591,2.7,2.7,0.715,13.0
Serbia,2002,Developing,72.9,133.0,1,6.95,292.6142378,,63,0.522,1,95.0,8.9,95.0,0.1,21.499944,74.96522,2.7,2.8,0.715,13.2
Serbia,2001,Developing,73.1,135.0,1,7.53,222.5065705,,35,0.517,1,93.0,6.89,93.0,0.1,16.3487561,75.3433,2.8,2.8,0.709,13.1
Serbia,2000,Developing,72.6,141.0,1,7.38,11.85928108,,38,0.512,2,98.0,6.53,95.0,0.1,87.1365252,75.16346,2.8,2.9,0.702,13.0
Seychelles,2015,Developing,73.2,168.0,0,,0.0,98.0,0,0.374,0,97.0,,97.0,0.1,15.39464,93.419,5.7,6.0,0.781,14.1
Seychelles,2014,Developing,73.0,17.0,0,0.01,151.1045552,99.0,0,0.362,0,99.0,3.37,99.0,0.1,15.5777892,91.359,5.7,6.0,0.766,13.2
Seychelles,2013,Developing,72.9,172.0,0,0.01,1521.672751,99.0,0,0.355,0,98.0,3.58,98.0,0.1,15.68734795,89.949,5.7,6.1,0.762,13.5
Seychelles,2012,Developing,72.7,174.0,0,0.01,177.2633961,99.0,0,0.348,0,98.0,4.8,98.0,0.1,12.84517363,88.33,5.7,6.1,0.755,13.5
Seychelles,2011,Developing,72.6,177.0,0,9.72,1121.475547,99.0,0,0.342,0,99.0,3.38,99.0,0.1,12.1899516,87.441,5.7,6.1,0.744,13.3
Seychelles,2010,Developing,72.4,18.0,0,6.51,16.49232317,99.0,0,0.335,0,99.0,3.59,99.0,0.1,18.468447,89.77,5.8,6.2,0.74,13.2
Seychelles,2009,Developing,72.3,182.0,0,4.94,75.2256582,99.0,0,0.324,0,99.0,2.64,99.0,0.1,97.69566,87.298,5.8,6.2,0.739,13.2
Seychelles,2008,Developing,72.2,184.0,0,6.33,701.8526364,99.0,0,0.318,0,99.0,2.64,99.0,0.1,11.1228627,86.956,5.9,6.3,0.739,13.2
Seychelles,2007,Developing,72.2,185.0,0,8.12,916.4741775,99.0,1,0.312,0,99.0,3.3,99.0,0.1,12.15482994,85.33,5.9,6.3,0.733,13.1
Seychelles,2006,Developing,72.2,185.0,0,8.12,102.373909,99.0,10,0.37,0,99.0,3.73,99.0,0.1,12.1439987,84.60000000000001,5.9,6.3,0.728,13.1
Seychelles,2005,Developing,72.2,185.0,0,7.82,21.4653132,99.0,0,0.31,0,99.0,3.91,99.0,0.1,11.925174,82.858,6.0,6.4,0.712,12.1
Seychelles,2004,Developing,72.1,186.0,0,7.91,12.94324581,99.0,0,0.292,0,99.0,4.17,99.0,0.1,11.7665871,82.47500000000001,6.0,6.4,0.715,12.3
Seychelles,2003,Developing,72.1,185.0,0,7.41,843.1186662,99.0,0,0.287,0,99.0,4.64,99.0,0.1,85.24961236,82.781,6.1,6.5,0.713,12.1
Seychelles,2002,Developing,72.1,186.0,0,11.15,562.3601848,99.0,0,0.281,0,99.0,4.21,99.0,0.1,83.31261997,83.723,6.1,6.6,0.712,12.1
Seychelles,2001,Developing,72.0,187.0,0,6.72,643.7035752,96.0,0,0.276,0,96.0,4.45,96.0,0.1,76.63137800000001,81.22,6.2,6.6,0.714,12.2
Seychelles,2000,Developing,71.8,188.0,0,8.24,601.7608115,98.0,0,0.271,0,98.0,4.62,98.0,0.1,75.7885153,81.131,6.3,6.7,0.0,12.3
Sierra Leone,2015,Developing,51.0,413.0,22,,0.0,86.0,607,0.244,30,86.0,,86.0,0.5,58.7538233,72.3725,7.4,7.3,0.431,9.5
Sierra Leone,2014,Developing,48.1,463.0,23,0.01,1.443286353,83.0,1006,0.238,32,83.0,11.9,83.0,0.6,78.4394757,77.9162,7.5,7.4,0.426,9.5
Sierra Leone,2013,Developing,54.0,47.0,23,0.01,1.321464076,92.0,15,0.233,33,92.0,11.59,92.0,0.8,71.8186998,69.2279,7.7,7.6,0.413,9.3
Sierra Leone,2012,Developing,49.7,411.0,25,0.01,54.56033696,91.0,678,0.227,35,91.0,11.24,91.0,0.9,56.18984239,67.6613,7.9,7.8,0.401,9.1
Sierra Leone,2011,Developing,48.9,418.0,26,3.78,54.6659175,89.0,1865,0.222,38,88.0,11.98,89.0,1.3,44.5525,66.11692000000001,8.1,8.0,0.392,8.9
Sierra Leone,2010,Developing,48.1,424.0,27,3.84,5.347717533,86.0,1089,0.217,40,84.0,1.32,86.0,1.6,45.128418,64.58720000000001,8.3,8.2,0.384,8.7
Sierra Leone,2009,Developing,47.1,433.0,28,3.97,49.8371267,84.0,31,0.212,42,81.0,13.13,84.0,1.7,39.459324390000006,63.126000000000005,8.5,8.4,0.375,8.5
Sierra Leone,2008,Developing,46.2,441.0,29,3.91,5.379606465,77.0,44,0.27,44,75.0,1.29,77.0,1.9,46.3759178,61.65372000000001,8.7,8.7,0.367,8.3
Sierra Leone,2007,Developing,45.3,45.0,29,3.86,45.57108889,63.0,0,0.22,45,63.0,1.12,64.0,2.2,35.88274716,61.541700000000006,8.9,8.9,0.357,8.2
Sierra Leone,2006,Developing,44.3,464.0,30,3.8,38.00075788,,33,0.197,46,65.0,1.68,64.0,2.2,32.231346800000004,58.486920000000005,9.1,9.1,0.348,8.0
Sierra Leone,2005,Developing,43.3,48.0,30,3.83,42.08892911,,29,0.192,47,67.0,12.25,65.0,2.2,28.76891942,56.58379000000001,9.3,9.3,0.341,7.8
Sierra Leone,2004,Developing,42.3,496.0,30,3.99,38.52454761,,7,0.188,47,69.0,11.66,65.0,2.1,26.314581700000005,54.39695,9.5,9.5,0.332,7.6
Sierra Leone,2003,Developing,41.5,57.0,30,4.07,38.61473209,,586,0.184,47,66.0,11.69,73.0,1.9,26.376183120000004,51.99549,9.7,9.8,0.322,7.4
Sierra Leone,2002,Developing,48.0,513.0,30,4.06,36.59114895,,568,0.179,48,54.0,11.96,53.0,1.7,24.9939542,49.57216,9.9,1.0,0.306,7.2
Sierra Leone,2001,Developing,41.0,519.0,30,4.21,33.34691455,,649,0.175,48,38.0,11.83,38.0,1.5,22.7779471,47.391470000000005,1.1,1.2,0.302,7.0
Sierra Leone,2000,Developing,39.0,533.0,29,3.97,20.39568283,,3575,0.172,48,46.0,13.63,44.0,1.2,13.93147734,45.642970000000005,1.3,1.4,0.292,6.7
Singapore,2015,Developed,83.1,55.0,0,1.79,0.0,96.0,0,0.332,0,96.0,,96.0,0.1,53.62973746,,2.2,2.2,0.924,15.4
Singapore,2014,Developed,82.9,56.0,0,1.83,7971.646361,96.0,0,0.329,0,96.0,4.92,96.0,0.1,56.3367234,,2.2,2.2,0.922,15.4
Singapore,2013,Developed,82.7,57.0,0,1.83,714.3441019,97.0,138,0.327,0,97.0,4.53,97.0,0.1,56.2918914,,2.2,2.2,0.92,15.4
Singapore,2012,Developed,82.5,59.0,0,1.89,6041.858981,97.0,42,0.324,0,97.0,4.22,97.0,0.1,54.43116199,,2.2,2.1,0.917,15.4
Singapore,2011,Developed,82.2,6.0,0,1.8,638.0001097,96.0,148,0.321,0,96.0,3.93,96.0,0.1,53.16667581,,2.1,2.1,0.911,15.2
Singapore,2010,Developed,82.0,61.0,0,1.84,4540.543752,96.0,50,0.318,0,96.0,3.96,96.0,0.1,46.56967951,,2.1,2.1,0.889,14.5
Singapore,2009,Developed,81.7,62.0,0,1.73,462.9306986,96.0,16,0.315,0,97.0,4.27,97.0,0.1,38.57755822,,2.1,2.1,0.887,14.4
Singapore,2008,Developed,81.4,64.0,0,1.7,3404.13099,97.0,18,0.312,0,97.0,3.91,97.0,0.1,39.7214818,,2.1,2.1,0.88,14.2
Singapore,2007,Developed,81.1,65.0,0,1.6,3082.973535,96.0,15,0.39,0,97.0,3.46,97.0,0.1,39.22358187,,2.1,2.0,0.873,14.1
Singapore,2006,Developed,87.0,66.0,0,1.55,2639.376955,95.0,23,0.35,0,95.0,3.66,95.0,0.1,33.57985948,,2.1,2.0,0.839,13.9
Singapore,2005,Developed,82.0,69.0,0,1.49,2356.731479,96.0,33,0.32,0,96.0,3.74,96.0,0.1,29.86985398,,2.1,2.0,0.821,12.6
Singapore,2004,Developed,79.7,71.0,0,1.45,204.2481892,94.0,96,0.299,0,95.0,3.17,95.0,0.1,27.452713600000003,,2.1,2.0,0.82,12.7
Singapore,2003,Developed,79.3,73.0,0,1.43,2263.068326,95.0,33,0.296,0,96.0,3.63,96.0,0.1,23.5736284,,2.1,2.0,0.819,12.7
Singapore,2002,Developed,79.0,74.0,0,2.16,142.0989818,95.0,211,0.292,0,94.0,2.84,94.0,0.1,22.1683279,,2.1,2.0,0.818,12.6
Singapore,2001,Developed,78.7,76.0,0,2.08,1003.366877,95.0,408,0.289,0,95.0,2.37,96.0,0.1,21.5777823,,2.1,2.0,0.82,12.7
Singapore,2000,Developed,78.3,78.0,0,2.03,1855.828806,97.0,141,0.285,0,98.0,2.71,98.0,0.1,23.792677,,2.1,2.0,0.81,12.5
Slovakia,2015,Developed,76.7,19.0,0,,0.0,96.0,1,0.5910000000000001,0,96.0,,96.0,0.1,,,1.2,1.2,0.842,15.0
Slovakia,2014,Developed,76.4,113.0,0,10.6,0.0,97.0,0,0.584,0,97.0,8.5,97.0,0.1,,,1.2,1.2,0.841,15.1
Slovakia,2013,Developed,76.1,114.0,0,9.89,0.0,98.0,0,0.578,0,98.0,8.0,98.0,0.1,,,1.2,1.3,0.838,15.0
Slovakia,2012,Developed,75.8,118.0,0,10.12,0.0,99.0,0,0.5720000000000001,0,99.0,8.15,99.0,0.1,,,1.2,1.3,0.835,15.0
Slovakia,2011,Developed,75.6,122.0,0,10.24,0.0,99.0,0,0.5650000000000001,0,99.0,7.96,99.0,0.1,,,1.2,1.3,0.829,15.0
Slovakia,2010,Developed,75.1,124.0,0,10.13,0.0,99.0,0,0.559,0,99.0,8.51,99.0,0.1,,,1.3,1.3,0.822,15.0
Slovakia,2009,Developed,75.0,131.0,0,10.63,0.0,99.0,0,0.5529999999999999,0,99.0,9.15,99.0,0.1,,,1.3,1.4,0.82,14.9
Slovakia,2008,Developed,74.7,136.0,0,11.37,0.0,99.0,0,0.5479999999999999,0,99.0,8.2,99.0,0.1,,,1.3,1.4,0.813,14.8
Slovakia,2007,Developed,74.4,14.0,0,10.58,0.0,99.0,0,0.542,0,99.0,7.76,99.0,0.1,,,1.3,1.4,0.802,14.5
Slovakia,2006,Developed,74.3,138.0,0,10.28,0.0,99.0,0,0.537,0,99.0,7.35,99.0,0.1,,,1.4,1.5,0.793,14.3
Slovakia,2005,Developed,74.0,141.0,0,10.81,0.0,99.0,0,0.531,0,99.0,7.4,99.0,0.1,,,1.4,1.5,0.784,14.0
Slovakia,2004,Developed,74.1,138.0,0,10.03,0.0,99.0,2,0.526,0,99.0,7.21,99.0,0.1,,,1.4,1.5,0.776,13.8
Slovakia,2003,Developed,73.8,144.0,0,9.85,0.0,99.0,1,0.521,0,98.0,5.82,99.0,0.1,,,1.5,1.6,0.771,13.6
Slovakia,2002,Developed,73.7,145.0,0,10.78,0.0,99.0,0,0.516,0,98.0,5.63,99.0,0.1,,,1.5,1.6,0.763,13.3
Slovakia,2001,Developed,73.3,145.0,0,10.73,0.0,99.0,0,0.511,1,99.0,5.5,99.0,0.1,,,1.5,1.6,0.763,13.3
Slovakia,2000,Developed,73.0,147.0,0,11.06,0.0,98.0,0,0.5700000000000001,1,98.0,5.5,99.0,0.1,,,1.6,1.7,0.761,13.0
Slovenia,2015,Developed,88.0,74.0,0,,0.0,,18,0.61,0,95.0,,95.0,0.1,27.2986383,26.3531,1.4,1.3,0.888,17.3
Slovenia,2014,Developed,87.0,76.0,0,10.46,31.13492794,,52,0.595,0,95.0,9.23,95.0,0.1,24.267286,26.198,1.4,1.4,0.888,17.6
Slovenia,2013,Developed,85.0,78.0,0,9.53,259.7786785,,1,0.589,0,95.0,9.29,95.0,0.1,23.1531799,25.9953,1.4,1.4,0.878,16.8
Slovenia,2012,Developed,82.0,81.0,0,10.95,3283.024864,,2,0.5820000000000001,0,96.0,9.37,96.0,0.1,22.48647167,25.7159,1.5,1.5,0.877,16.8
Slovenia,2011,Developed,79.8,84.0,0,10.61,3343.026219,,22,0.5760000000000001,0,96.0,9.8,96.0,0.1,24.98524827,25.2843,1.6,1.6,0.876,17.0
Slovenia,2010,Developed,79.5,87.0,0,10.32,3187.496219,,2,0.5700000000000001,0,96.0,9.7,96.0,0.1,23.4374722,24.8583,1.6,1.6,0.872,16.9
Slovenia,2009,Developed,79.1,9.0,0,10.52,3505.389434,,0,0.564,0,96.0,9.38,96.0,0.1,24.63379785,23.966900000000003,1.7,1.7,0.873,16.9
Slovenia,2008,Developed,78.9,96.0,0,10.94,392.9588536,,0,0.5579999999999999,0,97.0,8.47,97.0,0.1,27.518127,22.1316,1.7,1.7,0.869,16.9
Slovenia,2007,Developed,78.3,12.0,0,11.02,3256.724028,,0,0.552,0,97.0,7.98,97.0,0.1,23.84131792,21.8122,1.8,1.8,0.865,16.8
Slovenia,2006,Developed,78.1,17.0,0,12.26,2724.17807,,0,0.547,0,97.0,8.42,97.0,0.1,19.7261265,26.868,1.8,1.9,0.858,16.7
Slovenia,2005,Developed,77.5,14.0,0,11.14,2503.714258,,0,0.541,0,95.0,8.5,95.0,0.1,18.1691891,24.74,1.9,2.0,0.853,16.3
Slovenia,2004,Developed,77.2,113.0,0,10.0,235.3785281,,0,0.535,0,94.0,8.47,94.0,0.1,17.269151,19.9712,2.0,2.0,0.85,16.6
Slovenia,2003,Developed,76.5,119.0,0,11.58,203.3252124,,0,0.529,0,95.0,8.77,95.0,0.1,14.8847154,19.95733,2.0,2.1,0.843,16.1
Slovenia,2002,Developed,76.6,117.0,0,9.29,1617.473418,,0,0.523,0,93.0,8.62,93.0,0.1,11.8149994,19.9453,2.1,2.2,0.835,15.6
Slovenia,2001,Developed,76.2,124.0,0,10.8,196.3026243,,0,0.518,0,93.0,8.57,92.0,0.1,14.7929634,19.926,2.2,2.2,0.824,14.7
Slovenia,2000,Developed,76.0,122.0,0,11.9,161.4473853,,0,0.512,0,93.0,8.26,91.0,0.1,12.2773677,19.88925,2.2,2.3,0.818,14.6
Solomon Islands,2015,Developing,69.2,177.0,0,,0.0,98.0,0,0.55,0,99.0,,98.0,0.1,19.2241388,58.7482,1.1,1.2,0.514,9.6
Solomon Islands,2014,Developing,68.8,183.0,0,0.01,3.718438799,88.0,0,0.497,0,94.0,5.5,88.0,0.1,29.652622,57.554,1.1,1.2,0.512,9.6
Solomon Islands,2013,Developing,68.8,182.0,0,0.01,24.73328608,94.0,0,0.489,0,99.0,5.42,94.0,0.1,18.85159,56.3513,1.1,1.2,0.509,9.5
Solomon Islands,2012,Developing,68.7,184.0,0,0.01,247.9492284,99.0,0,0.481,0,99.0,5.48,99.0,0.1,18.58689868,55.1531,1.2,1.2,0.505,9.4
Solomon Islands,2011,Developing,68.5,186.0,0,0.99,229.6687488,99.0,0,0.472,0,99.0,5.8,99.0,0.1,16.42837974,53.961400000000005,1.2,1.2,0.497,9.4
Solomon Islands,2010,Developing,68.3,188.0,0,1.1,29.5207994,9.0,0,0.4639999999999999,0,94.0,7.47,9.0,0.1,12.7244825,52.779,1.2,1.2,0.492,9.3
Solomon Islands,2009,Developing,68.1,192.0,0,1.21,244.3976438,92.0,0,0.455,0,98.0,7.92,92.0,0.1,11.58282672,51.679,1.2,1.2,0.494,9.3
Solomon Islands,2008,Developing,68.0,193.0,0,1.09,19.74929219,89.0,0,0.447,0,94.0,5.97,89.0,0.1,12.579167,54.477,1.2,1.2,0.489,9.2
Solomon Islands,2007,Developing,67.6,2.0,0,0.85,28.90135229,9.0,0,0.438,0,93.0,6.42,9.0,0.1,14.693112500000002,49.294,1.2,1.2,0.482,9.0
